id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
34669,2,0,2,0,0,0,1,184,2018,10,4,1,0,0,0,115.2,2,1
34670,2,0,2,3,0,0,0,14,2017,10,24,0,0,0,0,103.84,0,0
34671,2,0,0,2,0,0,0,92,2018,5,17,0,0,0,0,80.75,0,0
34672,3,0,0,1,0,0,3,0,2018,9,21,1,0,0,0,201.16,0,0
34673,2,0,1,2,0,0,0,152,2018,8,5,1,0,0,0,114.3,0,1
34674,2,0,0,2,0,0,1,23,2018,6,14,1,0,0,0,166.0,1,1
34675,2,0,2,4,0,0,1,97,2018,4,13,1,0,0,0,82.45,0,1
34676,3,0,1,2,2,0,1,150,2018,8,30,1,0,0,0,174.6,0,1
34677,2,0,0,1,0,0,0,97,2018,12,5,1,0,0,0,79.2,0,0
34678,2,0,1,1,0,0,3,4,2018,5,26,1,0,0,0,197.0,0,1
34679,2,0,1,0,0,0,0,159,2018,9,19,0,0,0,0,144.0,0,1
34680,2,0,0,4,0,0,1,64,2017,11,18,1,0,0,0,105.0,1,0
34681,2,0,2,0,0,0,0,263,2018,10,21,0,0,0,0,110.0,0,1
34682,1,0,0,2,2,0,0,346,2018,9,13,0,0,0,0,90.0,0,0
34683,2,0,0,5,0,0,1,54,2018,10,20,1,0,0,0,119.0,1,0
34684,1,0,0,2,0,0,0,3,2018,3,26,2,0,0,0,31.0,0,0
34685,1,0,2,3,0,0,1,8,2017,11,1,0,0,0,0,63.75,0,0
34686,3,0,0,3,0,0,1,59,2018,3,28,1,0,0,0,141.3,0,0
34687,2,0,0,3,0,0,0,145,2018,8,5,1,0,0,0,105.3,0,0
34688,3,0,1,3,0,0,1,25,2018,10,22,1,0,0,0,159.0,0,1
34689,2,0,1,4,0,0,1,84,2018,8,28,1,0,0,0,131.4,1,0
34690,3,0,1,0,0,0,1,0,2018,10,30,1,0,0,0,151.2,0,1
34691,2,0,1,5,0,0,0,151,2018,10,5,1,0,0,0,104.76,1,1
34692,2,0,0,4,0,0,1,8,2018,12,30,1,0,0,0,158.0,0,0
34693,2,0,2,1,0,0,0,43,2018,11,12,0,0,0,0,99.2,1,0
34694,2,0,2,4,0,0,0,262,2018,12,23,1,0,0,0,100.3,1,0
34695,2,0,1,3,2,0,1,43,2018,12,5,1,0,0,0,194.3,1,0
34696,2,0,1,5,0,0,1,91,2018,7,25,0,0,0,0,82.45,0,1
34697,2,0,2,2,0,0,0,8,2018,9,23,1,0,0,0,187.43,2,0
34698,2,0,2,1,0,0,0,122,2018,4,1,0,0,0,0,75.0,0,0
34699,2,0,2,2,0,0,0,110,2018,7,2,1,0,0,0,93.08,3,0
34700,2,0,2,5,0,0,1,77,2018,5,20,1,0,0,0,132.6,0,1
34701,2,0,0,1,0,0,1,67,2018,4,2,1,0,0,0,109.8,1,0
34702,2,0,1,4,0,0,0,60,2017,9,21,0,0,0,0,65.0,0,0
34703,2,2,2,3,0,0,3,123,2018,5,31,1,0,0,0,187.85,0,1
34704,1,0,1,3,2,0,0,210,2017,10,8,0,0,0,0,86.0,0,0
34705,2,0,0,4,0,0,0,155,2018,8,13,1,0,0,0,130.05,0,1
34706,2,0,2,2,0,0,0,141,2018,4,22,1,0,0,0,99.3,1,0
34707,1,0,0,1,0,0,1,0,2018,6,29,4,1,0,7,0.0,2,0
34708,2,0,2,5,0,0,0,69,2018,5,7,1,0,0,0,119.85,0,1
34709,2,0,1,3,1,0,0,160,2018,6,20,1,0,0,0,72.25,1,0
34710,3,0,0,4,0,0,1,4,2018,4,27,1,0,0,0,148.95,0,1
34711,2,0,0,3,0,0,0,112,2018,6,2,0,0,0,0,90.0,1,0
34712,3,0,0,1,0,0,1,33,2018,12,1,1,0,0,0,130.9,2,0
34713,2,0,2,5,0,0,0,49,2017,7,5,1,0,0,0,76.5,1,1
34714,2,0,0,0,0,0,1,1,2017,12,17,4,0,0,0,0.0,2,0
34715,2,1,0,1,0,0,0,1,2018,6,23,0,0,0,0,97.0,0,0
34716,1,0,2,4,0,0,0,4,2018,10,11,3,1,0,1,110.0,0,0
34717,2,0,2,5,0,0,0,144,2018,7,9,1,0,0,0,99.45,0,1
34718,2,0,1,2,0,0,1,42,2017,11,5,0,0,0,0,60.0,0,0
34719,3,0,0,1,0,0,1,54,2018,6,3,1,0,0,0,159.3,0,1
34720,2,2,2,4,0,0,3,15,2017,9,20,1,0,0,0,166.5,2,0
34721,2,0,1,0,0,0,0,51,2018,10,16,0,0,0,0,120.0,0,1
34722,2,0,1,2,0,0,0,179,2018,8,22,1,0,0,0,114.3,0,1
34723,2,0,0,2,0,0,0,68,2017,9,29,1,0,0,0,65.0,0,1
34724,3,0,2,0,0,0,1,45,2018,9,18,1,0,0,0,163.8,1,1
34725,1,0,1,3,0,0,0,6,2018,11,3,2,0,0,0,100.63,0,1
34726,1,0,0,1,0,0,0,2,2018,2,27,2,1,0,10,79.0,1,0
34727,1,0,1,2,0,0,0,0,2017,9,24,0,0,0,0,95.0,0,0
34728,2,1,1,5,2,0,0,108,2018,6,2,0,0,0,0,110.75,1,0
34729,3,0,2,2,0,0,0,135,2018,5,12,1,0,0,0,92.28,2,0
34730,2,0,2,0,2,0,0,13,2018,6,12,1,0,0,0,115.0,1,1
34731,2,0,0,2,2,0,0,175,2018,7,23,1,0,0,0,123.25,1,1
34732,2,0,0,2,2,0,0,315,2018,9,30,0,0,0,0,160.0,0,1
34733,2,0,0,2,0,0,0,346,2018,12,27,0,0,0,0,72.25,1,0
34734,1,1,0,1,0,0,0,11,2018,4,18,1,0,0,0,95.0,1,0
34735,2,0,2,2,1,0,0,126,2018,5,15,1,0,0,0,89.25,1,0
34736,2,2,0,1,0,0,3,0,2018,11,25,1,0,0,0,181.0,0,1
34737,2,2,1,2,0,0,3,4,2018,11,28,1,0,0,0,193.68,2,0
34738,2,0,0,2,0,0,0,57,2018,11,10,0,0,0,0,75.0,0,0
34739,1,0,0,1,0,0,0,166,2018,11,1,0,0,0,0,110.0,0,1
34740,1,0,0,1,2,0,0,221,2018,10,12,0,0,0,0,73.0,0,0
34741,2,0,1,0,0,0,0,280,2018,9,19,0,0,0,0,110.0,0,0
34742,2,0,1,3,0,0,1,86,2018,3,28,1,0,0,0,82.45,0,0
34743,2,0,2,5,0,0,1,162,2018,10,4,1,0,0,0,122.4,0,1
34744,3,0,0,3,0,0,1,84,2018,7,9,1,0,0,0,137.7,0,0
34745,2,0,0,2,1,0,0,212,2018,11,18,1,0,0,0,67.5,1,0
34746,2,0,2,2,0,0,0,178,2018,8,15,1,0,0,0,99.45,1,0
34747,2,0,1,2,2,0,0,88,2018,6,10,1,0,0,0,116.1,0,1
34748,2,0,0,3,0,0,0,44,2018,2,18,0,0,0,0,75.0,0,0
34749,2,0,1,3,0,0,0,123,2018,9,5,1,0,0,0,126.9,0,1
34750,2,0,2,4,0,0,1,184,2018,8,12,1,0,0,0,115.32,0,1
34751,2,0,2,1,0,0,1,216,2018,8,27,1,0,0,0,96.3,1,0
34752,3,2,1,1,0,0,5,4,2018,7,16,1,0,0,0,306.0,3,0
34753,2,0,3,6,0,0,0,7,2017,10,12,1,0,0,0,169.0,0,0
34754,1,0,0,2,2,0,0,6,2017,12,10,0,0,0,0,0.0,0,0
34755,2,0,0,4,1,0,0,207,2018,8,3,1,0,0,0,85.5,0,0
34756,2,0,0,3,0,0,0,150,2018,6,16,0,0,0,0,96.0,0,0
34757,2,0,1,3,2,0,0,97,2018,5,9,1,0,0,0,141.9,0,1
34758,2,0,2,5,1,0,0,180,2018,8,16,1,0,0,0,89.25,1,1
34759,2,1,0,1,0,0,0,30,2018,7,23,1,0,0,0,139.0,0,1
34760,2,0,1,3,0,0,0,117,2018,6,1,0,0,0,0,80.75,0,0
34761,2,0,0,2,1,1,0,77,2018,7,26,1,0,0,0,125.1,1,0
34762,2,0,0,2,0,0,1,18,2018,12,30,1,0,0,0,375.5,1,0
34763,2,0,1,2,0,0,0,233,2018,6,30,1,0,0,0,100.3,0,1
34764,2,0,0,4,0,0,0,128,2018,9,15,1,0,0,0,105.4,1,0
34765,2,0,0,2,2,0,0,377,2018,10,14,1,0,0,0,115.0,1,1
34766,2,0,0,3,0,0,0,134,2017,12,4,0,0,0,0,65.0,0,0
34767,2,0,2,2,0,0,0,93,2018,5,1,0,0,0,0,80.75,1,0
34768,2,0,2,0,2,0,0,103,2018,5,18,0,0,0,0,90.0,0,0
34769,2,0,0,3,0,0,1,111,2018,8,2,1,0,0,0,117.11,0,0
34770,2,0,0,3,0,0,1,58,2017,11,20,0,0,0,0,60.0,0,0
34771,2,0,1,3,0,0,0,168,2018,8,8,0,0,0,0,72.25,1,0
34772,2,0,1,2,1,0,0,159,2018,10,12,1,0,0,0,108.0,0,1
34773,1,0,2,1,0,0,0,118,2017,8,29,1,0,0,0,90.9,0,0
34774,2,0,0,4,0,0,0,123,2017,8,9,0,0,0,0,63.75,0,1
34775,2,0,0,4,1,0,0,154,2018,7,16,1,0,0,0,80.75,1,0
34776,3,0,1,2,0,0,1,51,2018,7,11,1,0,0,0,142.2,0,1
34777,2,0,0,3,0,0,0,44,2018,2,15,0,0,0,0,75.0,0,0
34778,2,2,1,2,1,0,5,9,2017,12,16,4,0,0,0,0.0,3,0
34779,2,0,2,1,0,0,0,37,2018,9,25,0,0,0,0,85.5,0,0
34780,2,0,2,2,0,0,0,163,2018,5,22,1,0,0,0,119.85,0,1
34781,2,1,1,1,0,0,0,6,2018,7,1,1,0,0,0,167.0,2,0
34782,2,0,1,2,0,0,0,143,2018,8,12,1,0,0,0,114.3,0,1
34783,2,0,0,2,0,0,0,110,2018,4,20,1,0,0,0,72.8,1,0
34784,2,1,1,2,0,0,0,33,2018,3,25,1,0,0,0,143.1,3,0
34785,2,0,0,2,0,0,0,46,2018,11,4,0,0,0,0,65.0,0,0
34786,2,1,2,5,0,0,1,199,2018,8,31,1,0,0,0,94.51,1,0
34787,2,0,0,2,0,0,0,158,2018,11,25,0,0,0,0,90.0,0,1
34788,1,0,0,2,0,1,0,58,2017,9,15,1,0,0,0,95.4,0,0
34789,2,0,0,3,0,0,0,279,2018,10,12,0,0,0,0,100.0,0,1
34790,3,0,1,3,0,0,1,57,2018,10,10,1,0,0,0,151.2,0,0
34791,2,0,1,3,0,0,0,12,2017,12,5,0,0,0,0,58.0,0,0
34792,2,2,1,2,0,0,3,5,2018,4,22,1,0,0,0,177.0,2,0
34793,2,0,2,1,0,0,0,110,2017,10,9,0,0,0,0,94.5,0,0
34794,1,0,0,3,0,0,0,15,2018,3,10,0,0,0,0,65.58,1,0
34795,2,0,2,2,0,0,1,107,2018,11,6,1,0,0,0,117.28,0,1
34796,2,0,2,3,0,0,0,212,2018,11,20,0,0,0,0,78.0,0,0
34797,1,0,1,2,0,0,1,36,2018,6,2,1,0,0,0,137.4,1,0
34798,2,0,0,5,1,0,0,184,2018,8,9,1,0,0,0,89.25,0,1
34799,3,0,1,2,0,0,1,18,2018,12,22,1,0,0,0,131.35,1,0
34800,1,0,2,0,2,0,0,104,2017,10,6,1,0,0,0,114.0,0,1
34801,2,0,2,5,2,0,0,109,2018,8,21,0,0,0,0,97.75,0,0
34802,2,0,0,4,1,0,0,214,2018,8,25,1,0,0,0,80.75,1,1
34803,2,0,0,1,0,0,5,6,2018,1,28,4,1,2,5,0.0,1,0
34804,2,0,0,3,0,0,0,268,2018,4,8,0,0,0,0,75.0,0,1
34805,2,0,0,3,0,0,0,148,2018,8,9,1,0,0,0,114.3,1,0
34806,2,0,2,2,0,0,0,204,2017,10,9,1,0,0,0,72.75,0,1
34807,2,0,0,3,0,0,0,130,2018,5,5,1,0,0,0,105.3,0,1
34808,1,0,1,1,0,0,0,0,2017,9,21,0,0,0,0,95.0,0,0
34809,3,0,0,4,0,0,1,54,2018,7,30,1,0,0,0,142.2,2,0
34810,2,0,0,1,0,0,1,14,2018,8,7,1,0,0,0,178.0,1,0
34811,2,0,1,1,0,0,0,45,2018,6,18,0,0,0,0,85.5,0,0
34812,2,1,0,4,0,0,0,30,2018,11,11,1,0,0,0,119.0,2,0
34813,2,0,1,0,0,1,2,8,2017,12,19,1,0,0,0,105.25,2,0
34814,2,0,1,2,0,0,1,110,2018,10,28,1,0,0,0,104.4,1,0
34815,2,0,1,4,0,0,0,185,2018,7,25,1,0,0,0,90.95,2,0
34816,2,0,1,5,0,0,1,141,2018,9,19,1,0,0,0,129.86,2,1
34817,1,0,0,1,1,0,0,115,2018,8,20,1,0,0,0,108.0,0,1
34818,2,0,2,2,0,0,0,160,2018,5,22,1,0,0,0,99.45,0,1
34819,1,0,0,2,0,0,1,86,2018,10,28,1,0,0,0,104.4,1,0
34820,2,0,1,3,0,0,0,221,2018,8,13,1,0,0,0,90.95,0,1
34821,2,0,0,3,0,0,1,91,2018,10,20,1,0,0,0,132.3,1,1
34822,2,0,2,1,2,0,0,7,2018,5,21,0,0,0,0,112.0,0,0
34823,3,0,0,3,0,0,1,50,2018,11,2,1,0,0,0,142.2,2,0
34824,2,0,0,1,2,1,0,55,2018,4,6,0,0,0,0,104.0,0,0
34825,2,0,1,3,0,0,0,314,2018,10,12,0,0,0,0,75.0,0,1
34826,1,0,0,1,0,0,0,9,2018,2,15,2,1,0,4,65.0,0,0
34827,1,0,0,2,0,0,0,112,2018,6,2,0,0,0,0,100.0,0,0
34828,2,0,2,3,0,0,0,250,2018,10,14,0,0,0,0,90.0,0,1
34829,2,0,0,2,1,0,0,221,2018,8,17,1,0,0,0,85.5,0,1
34830,3,0,0,1,0,0,1,100,2018,12,25,1,0,0,0,140.0,0,0
34831,2,0,1,3,0,0,1,172,2018,8,14,0,0,0,0,114.41,1,1
34832,2,0,0,3,0,0,0,5,2017,12,8,0,0,0,0,58.4,0,0
34833,2,2,0,3,0,0,3,54,2017,10,31,1,0,0,0,139.5,3,0
34834,2,0,0,2,0,0,0,128,2018,6,10,1,0,0,0,126.9,2,0
34835,2,0,0,1,1,0,0,164,2018,8,2,1,0,0,0,94.5,0,1
34836,2,0,0,2,2,0,0,320,2018,8,6,1,0,0,0,115.0,1,1
34837,2,0,2,0,0,0,1,51,2018,8,28,1,0,0,0,109.8,1,0
34838,1,0,0,1,0,0,0,2,2018,12,6,2,1,1,6,74.0,0,0
34839,2,0,0,2,0,0,0,119,2018,6,27,1,0,0,0,96.3,1,0
34840,2,0,0,1,0,0,0,92,2018,11,6,0,0,0,0,90.0,0,0
34841,2,0,0,1,0,0,1,80,2018,9,23,1,0,0,0,151.2,0,0
34842,2,0,2,2,0,0,0,93,2018,10,1,0,0,0,0,115.0,0,1
34843,3,0,2,2,0,0,1,179,2018,8,1,1,0,0,0,130.05,0,1
34844,2,0,2,2,0,0,0,111,2018,3,25,0,0,0,0,58.0,1,0
34845,3,0,1,2,0,0,1,106,2018,11,25,1,0,0,0,140.0,2,1
34846,0,2,2,1,0,0,2,11,2018,10,2,1,0,0,0,83.5,0,0
34847,3,0,0,1,0,0,1,54,2018,4,27,1,0,0,0,143.7,0,1
34848,2,0,1,2,0,0,0,80,2018,12,27,0,0,0,0,75.0,0,0
34849,3,0,2,2,0,0,1,74,2018,5,15,1,0,0,0,150.45,2,1
34850,2,0,0,2,0,0,1,1,2018,7,8,1,0,0,0,168.5,1,0
34851,2,0,2,7,0,0,0,94,2017,7,3,1,0,0,0,55.96,0,1
34852,2,0,0,2,0,0,0,35,2018,10,9,0,0,0,0,85.0,0,0
34853,2,0,2,3,0,0,0,240,2018,10,27,1,0,0,0,90.95,3,0
34854,2,0,2,1,0,0,1,149,2018,8,5,1,0,0,0,118.8,1,0
34855,1,0,1,2,0,0,0,219,2018,9,2,0,0,0,0,76.67,0,0
34856,2,0,0,3,0,0,0,113,2018,3,25,0,0,0,0,58.0,1,0
34857,2,0,0,2,0,0,0,68,2017,9,9,4,0,0,0,0.0,0,0
34858,2,0,0,3,0,0,1,98,2018,10,21,1,0,0,0,132.3,2,0
34859,2,0,2,3,0,0,0,73,2018,4,21,0,0,0,0,85.0,0,0
34860,2,1,2,1,1,0,0,22,2017,12,19,1,0,0,0,96.13,1,0
34861,2,0,2,6,0,0,0,153,2018,6,7,1,0,0,0,111.78,0,1
34862,2,0,0,4,0,0,0,92,2018,11,4,1,0,0,0,90.0,0,1
34863,2,0,2,5,0,0,1,118,2018,5,1,1,0,0,0,107.95,1,0
34864,2,0,0,3,0,0,0,162,2018,7,14,0,0,0,0,112.0,1,0
34865,2,0,1,0,0,0,0,99,2017,8,11,1,0,0,0,76.5,0,1
34866,2,0,1,2,1,0,0,154,2018,7,1,1,0,0,0,107.1,0,1
34867,2,0,1,0,0,0,0,91,2018,4,18,4,0,0,0,0.0,0,0
34868,2,2,1,3,0,0,3,51,2018,4,17,1,0,0,0,142.2,0,0
34869,2,0,1,1,0,0,2,43,2018,2,4,1,0,0,0,69.53,0,1
34870,1,0,0,2,0,0,0,4,2018,1,19,0,0,0,0,71.0,0,0
34871,2,0,0,1,0,1,1,24,2018,10,3,1,0,0,0,184.0,2,0
34872,1,0,2,2,0,0,0,45,2018,3,12,1,0,0,0,71.1,0,1
34873,2,0,0,2,0,0,0,298,2018,5,10,0,0,0,0,75.0,0,1
34874,2,0,2,1,0,0,0,115,2018,2,27,0,0,0,0,87.0,0,0
34875,1,0,0,1,0,0,0,43,2017,10,23,1,0,0,0,0.0,2,0
34876,3,0,0,3,2,0,1,138,2018,10,5,1,0,0,0,141.9,0,0
34877,1,0,1,3,2,0,3,1,2018,2,29,1,0,0,0,193.0,2,0
34878,2,0,2,1,0,0,2,232,2018,8,19,1,0,0,0,76.5,1,1
34879,1,0,1,2,0,0,0,105,2018,10,12,0,0,0,0,70.0,0,0
34880,2,0,0,3,0,1,0,188,2018,7,27,1,0,0,0,105.3,1,0
34881,2,1,2,5,0,0,0,20,2018,3,21,0,0,0,0,85.0,2,0
34882,1,0,0,1,0,0,0,10,2017,10,4,4,1,1,3,6.0,0,0
34883,2,0,2,3,0,0,0,121,2018,5,29,1,0,0,0,95.74,1,0
34884,2,0,1,2,1,0,0,121,2018,11,12,1,0,0,0,79.2,1,1
34885,2,0,0,4,0,0,0,23,2017,12,2,0,0,0,0,55.0,0,0
34886,2,0,0,2,0,0,0,9,2018,7,12,0,0,0,0,107.0,1,0
34887,3,0,0,1,0,0,1,1,2018,12,20,1,0,0,0,119.0,1,0
34888,2,0,0,4,0,0,0,228,2018,10,5,1,0,0,0,102.85,0,1
34889,2,0,0,1,0,0,0,41,2018,10,27,0,0,0,0,65.0,0,0
34890,2,0,2,3,0,0,0,19,2017,12,31,0,0,0,0,119.0,0,0
34891,2,0,1,1,0,0,0,131,2018,7,4,1,0,0,0,105.3,0,1
34892,3,0,1,3,2,0,1,184,2018,10,16,1,0,0,0,173.25,0,1
34893,2,0,0,4,1,0,0,113,2018,6,27,1,0,0,0,92.65,1,0
34894,2,0,1,3,0,0,0,106,2018,9,8,1,0,0,0,135.9,1,1
34895,2,0,0,3,0,0,0,193,2018,6,20,1,0,0,0,120.0,0,1
34896,3,0,0,2,0,0,1,172,2018,8,16,1,0,0,0,137.7,2,1
34897,2,0,2,2,0,0,0,226,2018,10,29,1,0,0,0,70.0,1,1
34898,2,0,0,1,0,0,1,1,2018,8,27,1,0,0,0,166.0,1,0
34899,1,0,0,4,0,0,1,7,2018,10,26,1,0,0,0,119.0,1,0
34900,2,1,2,6,2,0,0,237,2018,12,6,1,0,0,0,148.26,0,1
34901,1,0,1,4,0,0,0,21,2018,12,19,1,0,0,0,67.32,0,1
34902,3,0,0,1,0,0,1,6,2018,7,13,1,0,0,0,180.0,2,0
34903,1,0,0,1,2,0,0,1,2017,8,26,4,0,0,0,0.0,3,0
34904,2,0,0,3,0,0,1,178,2018,10,6,1,0,0,0,122.4,0,1
34905,2,0,0,2,0,0,5,2,2018,2,25,4,1,0,6,0.0,1,0
34906,2,0,2,3,0,0,0,104,2018,4,16,1,0,0,0,82.45,0,1
34907,3,0,1,1,0,0,1,100,2018,7,18,1,0,0,0,146.7,2,0
34908,2,1,1,0,0,0,0,162,2018,7,9,1,0,0,0,130.5,0,1
34909,1,0,0,1,0,0,0,1,2018,2,28,0,0,0,0,60.0,0,0
34910,2,0,2,1,0,0,2,9,2018,7,9,0,0,0,0,78.25,0,0
34911,3,0,2,3,0,0,1,161,2018,12,23,1,0,0,0,130.05,2,1
34912,2,1,4,10,2,0,0,178,2018,7,22,1,0,0,0,129.2,2,0
34913,2,0,1,1,0,0,0,82,2018,4,11,0,0,0,0,80.75,0,0
34914,2,0,2,2,1,0,0,166,2018,8,26,0,0,0,0,94.5,0,1
34915,2,0,1,2,0,0,0,180,2018,10,10,1,0,0,0,120.0,0,1
34916,2,0,1,5,0,0,0,336,2018,9,21,0,0,0,0,78.0,1,1
34917,2,0,0,2,0,0,0,103,2018,4,19,0,0,0,0,115.0,0,0
34918,2,1,1,2,0,0,1,187,2018,10,5,1,0,0,0,122.4,1,1
34919,3,0,2,7,0,0,1,147,2018,8,1,1,0,0,0,138.55,1,0
34920,2,0,0,3,0,0,1,28,2018,6,28,1,0,0,0,152.67,1,1
34921,2,0,0,1,2,0,0,65,2018,4,19,1,0,0,0,164.5,0,1
34922,2,2,1,2,0,0,3,1,2018,6,20,1,0,0,0,206.0,2,0
34923,1,0,0,1,2,0,0,255,2018,6,14,0,0,0,0,90.0,0,0
34924,2,0,0,4,0,0,0,110,2017,12,9,0,0,0,0,70.0,1,0
34925,3,0,1,2,0,0,1,23,2018,2,19,1,0,0,0,130.0,1,0
34926,1,0,0,3,0,0,0,130,2018,6,8,0,0,0,0,110.0,0,0
34927,2,0,0,3,0,0,0,260,2018,10,22,1,0,0,0,113.4,0,1
34928,2,0,0,3,0,0,0,276,2018,9,15,0,0,0,0,116.33,0,1
34929,2,1,0,1,0,0,0,35,2018,4,13,1,0,0,0,130.5,2,0
34930,2,0,1,1,0,0,0,155,2018,8,15,1,0,0,0,130.5,1,1
34931,2,0,6,12,0,0,0,74,2018,11,20,1,0,0,0,93.6,0,1
34932,2,0,1,4,1,0,0,320,2018,8,20,1,0,0,0,94.95,0,0
34933,2,0,2,0,0,0,0,110,2018,10,9,1,0,0,0,118.8,0,1
34934,3,0,0,4,0,0,1,99,2018,9,6,1,0,0,0,168.3,0,1
34935,2,0,0,3,1,0,0,103,2018,8,14,1,0,0,0,94.5,1,0
34936,2,0,0,2,0,0,0,263,2018,10,6,1,0,0,0,110.0,0,1
34937,2,0,1,3,0,0,1,166,2018,10,3,1,0,0,0,122.4,1,1
34938,1,0,0,3,0,0,0,19,2018,10,6,0,1,1,0,80.0,0,0
34939,2,1,0,1,0,0,0,167,2018,6,19,0,0,0,0,80.75,1,0
34940,2,0,0,3,2,0,0,93,2018,6,15,1,0,0,0,157.25,1,1
34941,2,0,2,2,1,0,0,154,2018,10,16,1,0,0,0,108.0,1,1
34942,1,0,5,10,0,0,1,10,2018,5,7,1,0,0,0,110.0,0,1
34943,2,0,0,3,0,0,0,123,2018,10,6,1,0,0,0,118.8,1,1
34944,2,0,0,2,1,0,0,141,2018,11,17,1,0,0,0,79.2,1,0
34945,3,0,3,7,0,0,1,4,2018,7,18,1,0,0,0,187.0,2,0
34946,2,0,0,1,0,0,1,2,2018,9,25,1,0,0,0,196.0,1,0
34947,3,0,0,3,0,0,1,12,2018,12,29,1,0,0,0,375.5,0,0
34948,2,1,0,1,0,0,0,24,2018,5,26,1,0,0,0,159.0,2,0
34949,2,0,0,0,0,0,0,105,2018,8,6,1,0,0,0,135.9,1,1
34950,1,1,1,2,0,0,0,224,2017,10,2,0,0,0,0,60.0,1,0
34951,3,0,2,1,0,0,1,65,2018,7,11,1,0,0,0,148.5,0,1
34952,2,0,0,3,0,0,0,2,2018,9,22,0,0,0,0,108.72,0,0
34953,1,0,0,1,0,0,1,7,2018,4,22,1,0,0,0,0.0,0,0
34954,1,0,1,3,0,0,0,118,2018,6,6,1,0,0,0,110.0,0,1
34955,2,0,0,4,0,0,0,160,2018,6,30,1,0,0,0,90.95,1,1
34956,1,0,0,3,0,0,0,166,2018,11,6,0,0,0,0,110.0,0,1
34957,2,0,0,2,0,0,0,168,2018,4,22,0,0,0,0,78.0,0,1
34958,0,2,1,5,0,0,2,48,2018,2,4,1,0,0,0,69.5,1,0
34959,2,0,2,5,2,0,0,207,2018,8,23,1,0,0,0,123.25,0,0
34960,2,0,1,4,1,0,0,141,2018,7,9,1,0,0,0,103.5,0,0
34961,2,0,1,2,0,0,0,0,2018,10,30,0,0,0,0,160.0,0,0
34962,1,0,0,2,0,0,0,263,2017,10,21,0,0,0,0,59.5,0,0
34963,2,0,0,1,0,0,0,40,2017,10,2,0,0,0,0,85.0,0,0
34964,2,1,0,4,0,0,0,31,2018,10,2,1,0,0,0,129.0,2,1
34965,2,0,1,2,0,0,0,141,2018,4,20,0,0,0,0,80.0,0,0
34966,2,0,1,1,0,0,1,34,2018,10,12,1,0,0,0,158.4,2,0
34967,2,0,1,2,0,0,0,89,2018,4,11,0,0,0,0,75.0,0,0
34968,1,0,1,2,0,0,0,113,2018,3,25,2,0,0,0,67.0,0,0
34969,1,0,2,0,0,0,0,69,2018,4,27,1,0,0,0,105.6,0,1
34970,3,0,2,2,0,0,0,172,2018,7,9,1,0,0,0,107.1,1,1
34971,2,1,2,0,0,0,0,207,2018,8,28,1,0,0,0,112.5,2,1
34972,2,0,0,3,0,0,0,160,2017,12,18,0,0,0,0,70.0,0,0
34973,3,0,2,0,0,0,1,80,2018,4,24,1,0,0,0,137.7,2,0
34974,2,0,0,2,0,0,0,207,2018,12,30,0,0,0,0,95.0,1,0
34975,2,0,0,3,0,0,0,61,2017,10,4,0,0,0,0,91.0,0,0
34976,2,1,0,1,0,0,0,38,2018,8,9,1,0,0,0,152.1,1,0
34977,2,0,1,4,0,0,0,28,2018,3,7,0,0,0,0,87.0,1,1
34978,3,0,2,3,0,0,1,92,2018,7,27,1,0,0,0,137.7,1,1
34979,2,0,2,3,1,0,0,134,2018,6,17,1,0,0,0,109.65,1,0
34980,2,1,0,2,0,0,0,215,2018,9,28,1,0,0,0,112.5,2,1
34981,2,0,2,1,0,0,1,80,2018,9,25,1,0,0,0,149.4,0,1
34982,2,0,0,2,2,0,0,256,2018,6,15,0,0,0,0,115.0,0,1
34983,1,0,0,2,0,0,0,164,2017,10,1,0,0,0,0,100.0,0,0
34984,2,0,2,0,1,0,0,130,2018,10,30,1,0,0,0,80.1,0,0
34985,2,0,3,7,0,0,0,109,2018,4,25,1,0,0,0,77.03,1,0
34986,3,0,0,4,0,0,1,105,2018,6,1,1,0,0,0,159.3,0,1
34987,2,0,0,3,0,0,0,213,2018,10,7,1,0,0,0,130.0,0,1
34988,2,0,2,4,0,0,0,97,2018,4,20,1,0,0,0,99.45,0,1
34989,2,0,2,1,2,0,0,125,2017,8,8,0,0,0,0,94.5,0,1
34990,2,0,0,2,0,0,0,176,2018,8,27,1,0,0,0,96.3,0,1
34991,2,0,1,1,0,0,0,27,2018,6,9,0,0,0,0,120.0,0,0
34992,3,0,2,3,0,1,1,40,2018,7,3,1,0,0,0,150.3,1,0
34993,2,0,0,2,1,0,0,49,2018,3,24,1,0,0,0,62.8,0,1
34994,1,0,0,1,2,0,0,4,2017,8,18,0,0,0,0,90.0,0,0
34995,2,0,1,3,1,0,0,12,2018,5,30,0,0,0,0,79.11,0,1
34996,2,1,1,3,0,0,0,16,2018,3,24,1,0,0,0,165.67,0,0
34997,2,0,1,2,0,0,0,86,2017,9,24,0,0,0,0,120.0,0,0
